RowIndex,ColumnName,Old,New,Reasons
588,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
589,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
590,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
594,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
599,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
604,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
607,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
610,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
615,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
617,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
622,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
631,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
638,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
646,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
648,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
649,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
652,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
657,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
658,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
660,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
663,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
665,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
666,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
667,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
670,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
672,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
675,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
686,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
688,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
690,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
693,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
695,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
696,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
698,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
699,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
706,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
708,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
709,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
710,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
714,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
717,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
722,Name the clothing retailers you have NOT heard of before today?,Next,No specific feedback provided.,short_or_nonanswer
725,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
730,Name the clothing retailers you have NOT heard of before today?,Next,No specific feedback provided.,short_or_nonanswer
732,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
733,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
737,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
739,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
740,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
741,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
744,Name the clothing retailers you have NOT heard of before today?,I've heard of ALL of  these stores before,No specific feedback provided.,off_topic
